OrderID,Category,SubCategory,Region,CustomerSegment,Quantity,UnitPrice,DiscountPercent,TotalRevenue,ShippingCost,Profit,DeliveryDays,Returned
ORD-5770,Electronics,Laptops,North America,Consumer,9,543.72,0.2,3914.78,37.22,-249.19,2,No
ORD-5771,Office Supplies,Binders,Asia Pacific,Consumer,1,57.49,0.05,54.62,32.4,-4.33,3,No
ORD-5772,Furniture,Bookcases,Latin America,Corporate,3,506.42,0.3,1063.48,11.46,-60.55,8,No
ORD-5773,Electronics,Laptops,Europe,Consumer,8,492.24,0.2,3150.34,30.96,-215.24,9,No
ORD-5774,Fashion,Apparel,Latin America,Small Business,2,247.18,0.05,469.64,32.92,38.01,6,No
ORD-5775,Fashion,Watches,Latin America,Consumer,6,140.95,0.3,591.99,22.75,-60.77,7,Yes
ORD-5776,Furniture,Chairs,Latin America,Consumer,4,273.28,0.0,1093.12,7.03,244.9,3,No
ORD-5777,Fashion,Bags,Europe,Consumer,2,119.21,0.1,214.58,41.03,26.02,9,No
ORD-5778,Office Supplies,Storage,Latin America,Small Business,9,76.03,0.1,615.84,18.11,118.9,8,No
ORD-5779,Furniture,Bookcases,Latin America,Corporate,5,63.09,0.0,315.45,20.46,55.07,9,No
ORD-5780,Fashion,Footwear,Asia Pacific,Small Business,1,105.42,0.15,89.61,20.3,-5.53,2,No
ORD-5781,Office Supplies,Storage,Asia Pacific,Consumer,9,49.15,0.15,376.0,42.32,-31.47,4,No
ORD-5782,Fashion,Bags,North America,Small Business,4,213.21,0.15,724.91,39.69,98.04,8,Yes
ORD-5783,Furniture,Sofas,Europe,Consumer,10,221.08,0.1,1989.72,11.16,109.51,7,Yes
ORD-5784,Electronics,Headphones,North America,Small Business,10,672.86,0.05,6392.17,6.22,1303.77,5,No
ORD-5785,Furniture,Bookcases,North America,Small Business,7,404.5,0.2,2265.2,24.03,105.67,8,Yes
ORD-5786,Office Supplies,Storage,Europe,Small Business,5,13.21,0.1,59.45,20.57,-3.89,1,No
ORD-5787,Electronics,Accessories,Europe,Corporate,7,686.54,0.15,4084.91,16.97,391.69,1,No
ORD-5788,Fashion,Footwear,Asia Pacific,Small Business,1,224.86,0.2,179.89,38.14,7.33,1,Yes
ORD-5789,Fashion,Apparel,Europe,Small Business,10,81.47,0.05,773.97,31.03,187.55,1,No
ORD-5790,Electronics,Headphones,Europe,Corporate,9,281.12,0.0,2530.08,23.75,769.72,3,Yes
ORD-5791,Electronics,Accessories,Latin America,Corporate,5,498.03,0.15,2116.63,19.5,116.3,2,No
ORD-5792,Electronics,Accessories,Asia Pacific,Small Business,9,660.61,0.05,5648.22,5.15,1019.9,3,No
ORD-5793,Office Supplies,Pens,Asia Pacific,Consumer,10,36.52,0.05,346.94,30.87,22.12,7,Yes
ORD-5794,Office Supplies,Pens,Asia Pacific,Consumer,8,36.5,0.15,248.2,16.7,17.99,2,No
ORD-5795,Fashion,Footwear,North America,Corporate,7,65.9,0.2,369.04,13.55,61.37,2,No
ORD-5796,Electronics,Accessories,Europe,Corporate,3,802.26,0.1,2166.1,37.87,314.19,7,No
ORD-5797,Electronics,Accessories,Europe,Consumer,3,435.74,0.05,1241.86,13.8,203.01,8,No
ORD-5798,Electronics,Laptops,Europe,Consumer,8,624.21,0.2,3994.94,7.26,441.64,7,No
ORD-5799,Fashion,Apparel,Asia Pacific,Corporate,8,155.71,0.3,871.98,15.38,1.98,8,No
ORD-5800,Furniture,Chairs,North America,Corporate,4,309.9,0.0,1239.6,19.11,113.21,8,No
ORD-5801,Office Supplies,Storage,Latin America,Consumer,7,67.01,0.05,445.62,25.22,73.97,8,No
ORD-5802,Electronics,Laptops,North America,Small Business,8,382.79,0.05,2909.2,14.51,424.09,2,No
ORD-5803,Electronics,Headphones,North America,Small Business,9,125.8,0.2,905.76,30.88,47.25,7,No
ORD-5804,Electronics,Laptops,North America,Small Business,8,46.06,0.15,313.21,20.52,43.57,1,No
ORD-5805,Electronics,Accessories,Europe,Consumer,8,710.23,0.2,4545.47,27.19,101.21,4,Yes
ORD-5806,Fashion,Watches,Latin America,Consumer,4,185.62,0.0,742.48,21.83,116.4,9,No
ORD-5807,Furniture,Tables,Asia Pacific,Corporate,8,67.17,0.15,456.76,22.69,63.88,3,No
ORD-5808,Furniture,Chairs,Asia Pacific,Corporate,6,401.35,0.3,1685.67,38.77,-140.35,1,No
ORD-5809,Fashion,Footwear,Asia Pacific,Small Business,5,84.27,0.1,379.21,19.71,44.24,4,No
ORD-5810,Electronics,Headphones,North America,Corporate,8,857.84,0.3,4803.9,41.79,-652.52,3,No
ORD-5811,Office Supplies,Paper,Europe,Corporate,9,79.29,0.0,713.61,17.97,194.42,9,No
ORD-5812,Electronics,Accessories,Latin America,Small Business,8,502.45,0.05,3818.62,14.28,1150.76,5,No
ORD-5813,Office Supplies,Storage,Latin America,Corporate,10,65.77,0.0,657.7,41.6,211.72,7,No
ORD-5814,Fashion,Watches,North America,Consumer,7,74.03,0.05,492.3,29.53,71.65,8,No
ORD-5815,Furniture,Chairs,Asia Pacific,Small Business,8,257.67,0.3,1442.95,41.68,-13.23,3,No
ORD-5816,Fashion,Footwear,North America,Consumer,10,211.72,0.1,1905.48,27.37,463.28,5,No
ORD-5817,Furniture,Tables,Europe,Corporate,2,262.99,0.3,368.19,19.91,-12.2,5,No
ORD-5818,Fashion,Apparel,Latin America,Consumer,5,90.62,0.15,385.13,38.86,42.78,7,No
ORD-5819,Electronics,Headphones,Asia Pacific,Small Business,5,599.26,0.3,2097.41,24.48,74.09,2,No
ORD-5820,Office Supplies,Paper,Europe,Consumer,2,43.52,0.0,87.04,21.18,11.46,5,No
ORD-5821,Electronics,Laptops,Asia Pacific,Corporate,8,372.48,0.0,2979.84,33.21,430.38,9,No
ORD-5822,Fashion,Bags,Asia Pacific,Consumer,3,158.09,0.3,331.99,39.38,-20.82,5,No
ORD-5823,Furniture,Chairs,Europe,Corporate,6,583.39,0.3,2450.24,6.18,85.79,7,No
ORD-5824,Furniture,Sofas,Latin America,Corporate,8,126.48,0.3,708.29,20.1,-41.91,7,Yes
ORD-5825,Office Supplies,Pens,Europe,Corporate,3,65.85,0.0,197.55,10.38,56.94,3,No
ORD-5826,Furniture,Bookcases,North America,Consumer,4,451.61,0.15,1535.47,27.15,297.15,8,No
ORD-5827,Electronics,Smartphones,Latin America,Corporate,10,102.06,0.05,969.57,30.43,98.88,7,No
ORD-5828,Office Supplies,Paper,Europe,Consumer,4,63.26,0.1,227.74,7.51,15.69,7,No
ORD-5829,Fashion,Watches,Europe,Corporate,1,49.76,0.15,42.3,14.85,0.95,7,No
ORD-5830,Office Supplies,Pens,Asia Pacific,Corporate,10,61.85,0.3,432.95,12.31,5.91,7,No
ORD-5831,Electronics,Headphones,North America,Consumer,4,837.47,0.2,2679.9,17.94,482.33,6,No
ORD-5832,Furniture,Bookcases,Asia Pacific,Small Business,5,532.5,0.15,2263.12,24.24,10.11,9,No
ORD-5833,Electronics,Headphones,Latin America,Consumer,4,96.85,0.1,348.66,16.04,62.42,2,No
ORD-5834,Fashion,Watches,Europe,Consumer,6,45.88,0.1,247.75,32.87,26.21,9,No
ORD-5835,Office Supplies,Binders,North America,Consumer,1,26.71,0.2,21.37,17.89,-7.46,8,No
ORD-5836,Furniture,Chairs,Asia Pacific,Small Business,1,92.28,0.3,64.6,32.87,-15.1,4,Yes
ORD-5837,Furniture,Chairs,Asia Pacific,Consumer,2,195.09,0.15,331.65,24.26,13.97,2,No
ORD-5838,Electronics,Accessories,North America,Small Business,8,123.69,0.2,791.62,31.86,58.77,6,No
ORD-5839,Fashion,Apparel,Latin America,Small Business,9,171.63,0.0,1544.67,10.71,297.71,4,No
ORD-5840,Electronics,Headphones,Asia Pacific,Consumer,4,50.52,0.0,202.08,7.11,23.97,3,No
ORD-5841,Fashion,Watches,Asia Pacific,Small Business,1,176.94,0.05,168.09,11.73,35.66,2,No
ORD-5842,Furniture,Chairs,Latin America,Corporate,8,79.8,0.1,574.56,8.02,46.4,3,Yes
ORD-5843,Fashion,Bags,Europe,Consumer,9,56.65,0.05,484.36,39.12,40.07,1,No
ORD-5844,Furniture,Tables,Europe,Small Business,3,85.48,0.15,217.97,10.59,-11.33,1,No
ORD-5845,Electronics,Laptops,Asia Pacific,Small Business,5,219.81,0.2,879.24,9.04,-19.87,3,No
ORD-5846,Electronics,Laptops,Europe,Consumer,10,258.58,0.15,2197.93,32.17,96.98,4,No
ORD-5847,Fashion,Watches,Asia Pacific,Small Business,8,121.34,0.0,970.72,11.93,225.86,7,No
ORD-5848,Office Supplies,Binders,North America,Small Business,10,76.31,0.05,724.94,22.49,108.83,8,No
ORD-5849,Furniture,Bookcases,Asia Pacific,Consumer,10,314.82,0.05,2990.79,19.25,786.08,2,No
ORD-5850,Furniture,Sofas,Latin America,Corporate,6,363.87,0.0,2183.22,15.7,618.75,7,No
ORD-5851,Office Supplies,Binders,North America,Small Business,7,36.24,0.0,253.68,15.66,67.64,6,No
ORD-5852,Fashion,Watches,Europe,Corporate,8,199.93,0.1,1439.5,41.95,136.28,6,No
ORD-5853,Office Supplies,Binders,Latin America,Consumer,10,46.36,0.1,417.24,34.92,3.39,4,No
ORD-5854,Fashion,Bags,Europe,Corporate,2,101.22,0.0,202.44,11.27,36.7,7,No
ORD-5855,Furniture,Bookcases,Asia Pacific,Consumer,5,281.85,0.1,1268.33,25.01,136.96,1,No
ORD-5856,Electronics,Accessories,Europe,Corporate,10,444.53,0.3,3111.71,14.45,7.52,9,Yes
ORD-5857,Electronics,Headphones,Europe,Small Business,9,111.64,0.15,854.05,40.88,68.3,4,No
ORD-5858,Electronics,Smartphones,Europe,Consumer,8,733.51,0.15,4987.87,10.23,-124.24,3,No
ORD-5859,Electronics,Smartphones,Asia Pacific,Small Business,10,404.31,0.15,3436.63,43.36,683.85,1,No
ORD-5860,Furniture,Sofas,Asia Pacific,Small Business,4,123.63,0.0,494.52,44.16,75.07,4,No
ORD-5861,Office Supplies,Pens,Latin America,Consumer,6,53.18,0.05,303.13,34.95,79.29,3,No
ORD-5862,Office Supplies,Storage,Latin America,Consumer,4,49.84,0.15,169.46,10.55,31.59,5,Yes
ORD-5863,Fashion,Watches,North America,Small Business,2,65.84,0.15,111.93,33.1,-6.13,5,No
ORD-5864,Electronics,Accessories,Latin America,Small Business,1,394.06,0.2,315.25,13.97,-2.84,2,Yes
ORD-5865,Fashion,Apparel,Europe,Corporate,10,31.2,0.15,265.2,36.04,-7.35,5,No
ORD-5866,Electronics,Smartphones,Europe,Consumer,4,274.07,0.1,986.65,13.62,239.01,7,No
ORD-5867,Furniture,Bookcases,North America,Corporate,1,505.78,0.2,404.62,36.89,-18.14,1,No
ORD-5868,Fashion,Footwear,North America,Consumer,5,229.46,0.0,1147.3,9.15,91.35,5,No
ORD-5869,Electronics,Smartphones,North America,Corporate,3,808.52,0.0,2425.56,11.02,557.57,7,No
ORD-5870,Electronics,Accessories,North America,Small Business,2,793.51,0.2,1269.62,6.58,-4.11,2,No
ORD-5871,Office Supplies,Storage,Asia Pacific,Small Business,5,71.61,0.0,358.05,13.38,42.38,7,Yes
ORD-5872,Fashion,Apparel,Latin America,Small Business,2,71.22,0.2,113.95,20.29,-14.78,8,Yes
ORD-5873,Electronics,Accessories,North America,Consumer,3,713.11,0.0,2139.33,28.32,338.56,1,No
ORD-5874,Office Supplies,Pens,North America,Consumer,9,46.67,0.3,294.02,8.53,-43.15,3,No
ORD-5875,Office Supplies,Storage,Europe,Corporate,2,62.95,0.2,100.72,13.53,-1.61,9,No
ORD-5876,Fashion,Footwear,North America,Consumer,9,202.44,0.0,1821.96,6.5,456.59,5,No
ORD-5877,Electronics,Accessories,North America,Small Business,5,185.61,0.3,649.63,11.07,-47.27,1,Yes
ORD-5878,Furniture,Chairs,Asia Pacific,Consumer,6,87.76,0.2,421.25,31.54,63.53,3,No
ORD-5879,Office Supplies,Storage,Asia Pacific,Consumer,6,18.16,0.3,76.27,24.87,-15.73,2,Yes
ORD-5880,Office Supplies,Storage,Latin America,Small Business,2,75.07,0.15,127.62,28.35,4.13,5,No
ORD-5881,Office Supplies,Pens,Latin America,Small Business,5,43.0,0.2,172.0,13.84,-16.59,6,Yes
ORD-5882,Office Supplies,Pens,Latin America,Corporate,7,20.62,0.1,129.91,36.13,-4.06,3,No
ORD-5883,Furniture,Sofas,North America,Corporate,3,270.45,0.05,770.78,35.42,91.92,6,Yes
ORD-5884,Fashion,Apparel,Latin America,Consumer,1,43.68,0.3,30.58,41.84,-20.71,4,Yes
ORD-5885,Fashion,Bags,Europe,Corporate,1,202.18,0.2,161.74,22.8,13.23,1,Yes
ORD-5886,Fashion,Bags,North America,Small Business,5,247.36,0.0,1236.8,24.43,268.26,1,No
ORD-5887,Furniture,Tables,North America,Consumer,6,529.9,0.3,2225.58,11.45,-222.84,9,Yes
ORD-5888,Furniture,Tables,Asia Pacific,Consumer,9,209.97,0.1,1700.76,39.65,225.69,6,No
ORD-5889,Office Supplies,Paper,North America,Corporate,2,7.93,0.2,12.69,15.72,-5.23,2,Yes
ORD-5890,Electronics,Smartphones,Europe,Corporate,1,750.4,0.1,675.36,12.77,171.25,8,No
ORD-5891,Furniture,Tables,North America,Corporate,5,123.54,0.3,432.39,42.44,-44.2,8,Yes
ORD-5892,Fashion,Footwear,North America,Consumer,9,28.87,0.0,259.83,5.95,39.46,5,No
ORD-5893,Office Supplies,Binders,Asia Pacific,Consumer,10,29.97,0.05,284.71,36.47,36.05,2,No
ORD-5894,Office Supplies,Storage,Latin America,Small Business,7,64.99,0.1,409.44,34.31,55.79,9,Yes
ORD-5895,Electronics,Laptops,North America,Corporate,4,690.17,0.15,2346.58,44.25,242.76,1,No
ORD-5896,Furniture,Sofas,North America,Small Business,3,112.57,0.3,236.4,29.82,8.01,8,No
ORD-5897,Furniture,Sofas,North America,Corporate,6,358.38,0.1,1935.25,41.6,393.14,5,No
ORD-5898,Electronics,Headphones,Europe,Small Business,1,757.34,0.2,605.87,43.59,26.76,1,No
ORD-5899,Furniture,Sofas,North America,Corporate,2,453.06,0.15,770.2,18.26,57.48,4,No
ORD-5900,Office Supplies,Storage,Latin America,Consumer,2,34.93,0.05,66.37,22.77,-4.78,4,No
ORD-5901,Electronics,Headphones,North America,Consumer,6,229.16,0.0,1374.96,25.48,171.99,7,No
ORD-5902,Furniture,Sofas,Asia Pacific,Corporate,5,308.31,0.15,1310.32,39.39,-4.36,1,No
ORD-5903,Furniture,Tables,Europe,Corporate,3,174.8,0.2,419.52,5.19,-32.02,2,No
ORD-5904,Electronics,Headphones,Asia Pacific,Consumer,7,556.3,0.1,3504.69,26.38,287.83,5,No
ORD-5905,Electronics,Accessories,Europe,Corporate,10,735.73,0.0,7357.3,11.49,910.85,8,Yes
ORD-5906,Furniture,Tables,Europe,Small Business,6,424.85,0.1,2294.19,19.35,568.9,2,No
ORD-5907,Furniture,Sofas,Europe,Consumer,5,70.94,0.05,336.96,29.2,37.49,2,No
ORD-5908,Electronics,Accessories,Asia Pacific,Consumer,10,159.4,0.05,1514.3,6.06,93.72,8,No
ORD-5909,Furniture,Chairs,Asia Pacific,Small Business,4,378.78,0.15,1287.85,20.3,13.36,1,No
ORD-5910,Furniture,Bookcases,North America,Consumer,2,513.06,0.2,820.9,11.28,-60.18,9,No
ORD-5911,Electronics,Laptops,Europe,Consumer,7,121.89,0.2,682.58,6.95,48.85,4,Yes
ORD-5912,Furniture,Sofas,Latin America,Consumer,10,93.37,0.0,933.7,30.85,108.69,6,No
ORD-5913,Fashion,Footwear,Europe,Corporate,7,186.0,0.3,911.4,16.23,-31.19,9,No
ORD-5914,Office Supplies,Paper,Latin America,Small Business,10,65.89,0.05,625.95,14.08,67.68,6,No
ORD-5915,Furniture,Tables,Europe,Consumer,7,411.48,0.15,2448.31,23.62,409.45,2,No
ORD-5916,Fashion,Watches,Latin America,Small Business,5,213.52,0.15,907.46,5.51,142.83,5,No
ORD-5917,Office Supplies,Binders,North America,Consumer,8,78.05,0.15,530.74,43.77,63.22,6,Yes
ORD-5918,Furniture,Sofas,Latin America,Consumer,3,74.31,0.2,178.34,11.4,-14.66,6,Yes
ORD-5919,Electronics,Smartphones,Europe,Consumer,4,99.55,0.0,398.2,20.63,90.91,8,Yes
ORD-5920,Fashion,Bags,Europe,Corporate,4,55.48,0.05,210.82,32.36,2.5,6,No
ORD-5921,Electronics,Laptops,Latin America,Small Business,9,659.6,0.3,4155.48,25.51,-210.49,8,Yes
ORD-5922,Office Supplies,Binders,Asia Pacific,Consumer,1,8.0,0.3,5.6,14.79,-5.56,4,No
ORD-5923,Furniture,Tables,North America,Consumer,3,200.21,0.1,540.57,28.98,79.83,7,No
ORD-5924,Furniture,Tables,Latin America,Small Business,5,115.77,0.3,405.19,27.15,11.99,8,No
ORD-5925,Office Supplies,Binders,Europe,Consumer,2,12.38,0.1,22.28,31.69,-12.49,7,No
ORD-5926,Furniture,Sofas,Latin America,Corporate,3,292.78,0.05,834.42,39.86,100.52,3,No
ORD-5927,Office Supplies,Storage,Asia Pacific,Consumer,4,41.68,0.1,150.05,31.91,-0.04,7,No
ORD-5928,Fashion,Watches,Latin America,Small Business,5,157.45,0.05,747.89,11.59,189.68,5,No
ORD-5929,Electronics,Smartphones,Asia Pacific,Corporate,3,310.82,0.15,792.59,28.14,164.77,7,No
ORD-5930,Office Supplies,Paper,Europe,Small Business,1,69.98,0.05,66.48,35.03,4.37,8,No
ORD-5931,Furniture,Bookcases,North America,Small Business,8,375.53,0.05,2854.03,15.3,784.11,3,Yes
ORD-5932,Electronics,Headphones,Latin America,Small Business,6,814.89,0.05,4644.87,10.89,427.1,8,No
ORD-5933,Electronics,Headphones,Asia Pacific,Corporate,10,438.73,0.05,4167.94,19.94,1131.06,5,No
ORD-5934,Electronics,Accessories,North America,Consumer,4,598.77,0.2,1916.06,10.36,-6.05,9,No
ORD-5935,Furniture,Tables,Europe,Corporate,3,434.44,0.2,1042.66,32.95,-20.66,2,No
ORD-5936,Fashion,Bags,North America,Corporate,4,116.57,0.05,442.97,31.84,106.49,9,No
ORD-5937,Electronics,Smartphones,North America,Consumer,3,63.28,0.0,189.84,40.65,35.83,9,No
ORD-5938,Office Supplies,Binders,Latin America,Corporate,9,20.27,0.05,173.31,21.91,19.29,7,Yes
ORD-5939,Furniture,Sofas,Latin America,Small Business,2,436.55,0.15,742.13,5.35,35.41,5,No
ORD-5940,Office Supplies,Pens,Europe,Consumer,9,78.9,0.15,603.59,16.2,85.93,1,No
ORD-5941,Furniture,Tables,Asia Pacific,Small Business,6,472.34,0.0,2834.04,41.32,922.23,6,Yes
ORD-5942,Electronics,Smartphones,North America,Corporate,5,376.69,0.15,1600.93,18.8,317.31,1,No
ORD-5943,Electronics,Laptops,North America,Corporate,5,588.73,0.0,2943.65,16.27,445.12,2,No
ORD-5944,Fashion,Watches,North America,Small Business,4,212.57,0.05,807.77,25.9,164.7,5,No
ORD-5945,Furniture,Sofas,Asia Pacific,Corporate,6,250.22,0.0,1501.32,12.88,368.08,1,No
ORD-5946,Fashion,Watches,Latin America,Corporate,8,49.75,0.15,338.3,26.96,-21.02,1,No
ORD-5947,Fashion,Apparel,Latin America,Small Business,9,181.13,0.3,1141.12,33.13,-46.79,2,No
ORD-5948,Fashion,Bags,Latin America,Consumer,2,152.97,0.15,260.05,38.06,1.43,6,No
ORD-5949,Furniture,Tables,Europe,Corporate,2,317.3,0.0,634.6,33.78,185.44,6,No
ORD-5950,Furniture,Bookcases,Europe,Corporate,6,407.56,0.0,2445.36,28.52,462.83,8,No
ORD-5951,Office Supplies,Binders,Asia Pacific,Consumer,4,48.39,0.2,154.85,35.82,-5.43,5,Yes
ORD-5952,Fashion,Footwear,North America,Corporate,8,100.41,0.0,803.28,7.66,132.83,5,No
ORD-5953,Fashion,Bags,Europe,Consumer,4,26.45,0.2,84.64,18.64,-10.63,8,Yes
ORD-5954,Fashion,Bags,Europe,Corporate,6,40.67,0.1,219.62,37.44,27.13,3,No
ORD-5955,Office Supplies,Storage,Latin America,Consumer,4,5.33,0.2,17.06,23.68,-9.96,1,No
ORD-5956,Fashion,Footwear,North America,Small Business,8,197.24,0.05,1499.02,27.22,338.47,3,No
ORD-5957,Fashion,Bags,Latin America,Small Business,2,52.2,0.2,83.52,16.7,-6.17,8,No
ORD-5958,Furniture,Chairs,North America,Consumer,8,550.0,0.05,4180.0,7.93,1097.7,5,No
ORD-5959,Office Supplies,Storage,Latin America,Consumer,1,31.16,0.3,21.81,24.34,-8.39,8,No
ORD-5960,Fashion,Apparel,Latin America,Consumer,7,107.07,0.2,599.59,22.38,68.04,7,No
ORD-5961,Electronics,Accessories,Europe,Consumer,5,709.92,0.0,3549.6,5.7,965.4,3,No
ORD-5962,Office Supplies,Binders,Latin America,Small Business,6,19.72,0.15,100.57,29.97,9.98,3,No
ORD-5963,Electronics,Smartphones,Asia Pacific,Consumer,10,644.94,0.15,5481.99,5.85,804.53,8,No
ORD-5964,Fashion,Apparel,North America,Corporate,8,202.43,0.2,1295.55,9.57,210.1,6,Yes
ORD-5965,Electronics,Smartphones,North America,Corporate,3,400.39,0.0,1201.17,25.16,129.67,6,No
ORD-5966,Furniture,Bookcases,Latin America,Corporate,10,306.09,0.2,2448.72,41.74,-78.18,6,No
ORD-5967,Furniture,Bookcases,Latin America,Consumer,10,160.92,0.1,1448.28,27.82,173.44,2,No
ORD-5968,Fashion,Footwear,Latin America,Small Business,7,216.94,0.3,1063.01,38.27,47.75,1,No
ORD-5969,Fashion,Footwear,Latin America,Corporate,6,57.91,0.2,277.97,10.68,2.97,6,No
ORD-5970,Furniture,Sofas,Europe,Corporate,1,81.27,0.0,81.27,32.57,9.59,3,Yes
ORD-5971,Fashion,Apparel,North America,Corporate,7,202.73,0.1,1277.2,8.44,4.93,6,No
ORD-5972,Furniture,Sofas,North America,Corporate,4,454.0,0.3,1271.2,32.84,-148.52,4,No
ORD-5973,Furniture,Sofas,Europe,Consumer,2,549.82,0.0,1099.64,33.9,249.39,9,No
ORD-5974,Furniture,Chairs,Latin America,Small Business,2,452.64,0.1,814.75,39.14,101.31,1,No
ORD-5975,Furniture,Bookcases,Asia Pacific,Consumer,6,353.63,0.2,1697.42,35.24,136.55,1,No
ORD-5976,Office Supplies,Binders,Latin America,Corporate,7,11.64,0.15,69.26,20.76,-1.09,1,No
ORD-5977,Electronics,Laptops,Europe,Small Business,7,487.13,0.1,3068.92,39.12,701.28,5,No
ORD-5978,Office Supplies,Pens,North America,Corporate,4,10.52,0.0,42.08,6.45,4.75,9,No
ORD-5979,Furniture,Chairs,Latin America,Corporate,4,386.52,0.2,1236.86,25.15,217.84,2,No
ORD-5980,Office Supplies,Binders,Latin America,Small Business,4,40.58,0.15,137.97,34.34,-5.99,1,No
ORD-5981,Electronics,Accessories,Latin America,Corporate,8,633.47,0.0,5067.76,25.36,1050.3,3,No
ORD-5982,Furniture,Sofas,Europe,Corporate,9,344.02,0.3,2167.33,31.67,-345.06,7,No
ORD-5983,Furniture,Sofas,Latin America,Consumer,10,145.81,0.15,1239.38,22.29,90.04,9,Yes
ORD-5984,Furniture,Sofas,Latin America,Consumer,7,594.34,0.1,3744.34,11.76,551.63,9,No
ORD-5985,Electronics,Accessories,Asia Pacific,Small Business,10,247.98,0.1,2231.82,27.62,52.93,6,No
ORD-5986,Fashion,Bags,Latin America,Consumer,7,97.61,0.2,546.62,38.44,-3.0,1,No
ORD-5987,Office Supplies,Paper,Asia Pacific,Consumer,2,73.88,0.1,132.98,9.99,11.83,7,No
ORD-5988,Furniture,Chairs,Europe,Small Business,6,528.4,0.1,2853.36,37.06,396.87,8,No
ORD-5989,Electronics,Headphones,Latin America,Consumer,1,790.81,0.1,711.73,35.95,-13.54,3,No
ORD-5990,Furniture,Sofas,Latin America,Corporate,8,595.91,0.3,3337.1,14.32,-524.65,3,Yes
ORD-5991,Electronics,Laptops,Asia Pacific,Small Business,1,94.87,0.2,75.9,20.66,-1.52,8,No
ORD-5992,Electronics,Accessories,Asia Pacific,Consumer,3,179.36,0.05,511.18,21.32,41.02,2,No
ORD-5993,Electronics,Accessories,Europe,Consumer,1,712.91,0.15,605.97,30.56,-33.22,3,No
ORD-5994,Furniture,Sofas,Latin America,Consumer,5,438.94,0.2,1755.76,23.05,-36.28,5,No
ORD-5995,Office Supplies,Pens,North America,Small Business,5,27.88,0.3,97.58,43.44,-23.31,7,No
ORD-5996,Office Supplies,Paper,Latin America,Small Business,8,64.17,0.1,462.02,30.84,19.24,6,No
ORD-5997,Office Supplies,Paper,Asia Pacific,Corporate,7,72.22,0.2,404.43,31.51,0.78,9,Yes
ORD-5998,Office Supplies,Binders,Asia Pacific,Small Business,4,54.6,0.1,196.56,31.2,37.66,3,No
ORD-5999,Fashion,Footwear,Latin America,Corporate,5,141.46,0.05,671.94,11.17,178.56,8,No
ORD-6000,Fashion,Apparel,Asia Pacific,Consumer,3,198.96,0.3,417.82,21.34,15.33,9,Yes
ORD-6001,Office Supplies,Storage,Europe,Small Business,7,79.76,0.3,390.82,18.49,-13.41,6,Yes
ORD-6002,Office Supplies,Storage,North America,Corporate,1,49.69,0.2,39.75,15.77,-4.51,1,Yes
ORD-6003,Furniture,Bookcases,Europe,Small Business,4,366.26,0.3,1025.53,23.7,-110.63,8,No
ORD-6004,Office Supplies,Storage,Asia Pacific,Small Business,1,23.13,0.0,23.13,7.54,-0.31,9,No
ORD-6005,Electronics,Headphones,North America,Small Business,3,632.65,0.3,1328.56,5.19,141.36,1,No
ORD-6006,Electronics,Headphones,Europe,Corporate,4,800.86,0.05,3043.27,41.35,595.43,4,No
ORD-6007,Fashion,Watches,Europe,Consumer,2,50.13,0.05,95.25,31.27,6.12,5,No
ORD-6008,Furniture,Sofas,Asia Pacific,Consumer,8,501.24,0.05,3809.42,27.05,1006.04,7,No
ORD-6009,Office Supplies,Paper,North America,Small Business,6,42.19,0.2,202.51,12.7,17.81,6,No
ORD-6010,Electronics,Headphones,Latin America,Consumer,10,748.47,0.3,5239.29,8.23,-513.18,2,Yes
ORD-6011,Office Supplies,Storage,Asia Pacific,Corporate,4,56.65,0.3,158.62,6.25,4.88,3,No
ORD-6012,Electronics,Accessories,Latin America,Consumer,4,420.35,0.15,1429.19,8.82,264.77,2,No
ORD-6013,Fashion,Watches,Latin America,Small Business,3,196.24,0.1,529.85,40.32,8.74,7,Yes
ORD-6014,Office Supplies,Paper,Latin America,Corporate,3,6.06,0.2,14.54,42.32,-16.43,4,Yes
ORD-6015,Fashion,Footwear,North America,Consumer,10,159.49,0.0,1594.9,22.43,331.38,1,No
ORD-6016,Electronics,Headphones,Europe,Consumer,7,419.01,0.3,2053.15,37.15,181.96,4,No
ORD-6017,Electronics,Headphones,Asia Pacific,Consumer,5,599.18,0.0,2995.9,10.81,727.0,4,No
ORD-6018,Office Supplies,Paper,Europe,Small Business,3,63.91,0.05,182.14,9.28,16.13,8,No
ORD-6019,Office Supplies,Pens,Latin America,Corporate,3,50.48,0.0,151.44,9.41,21.9,1,No
ORD-6020,Office Supplies,Binders,North America,Small Business,4,53.52,0.05,203.38,22.44,32.93,4,No
ORD-6021,Electronics,Smartphones,Europe,Small Business,10,456.08,0.0,4560.8,32.13,484.02,1,No
ORD-6022,Electronics,Accessories,Europe,Corporate,6,735.65,0.15,3751.81,13.55,8.33,2,No
ORD-6023,Furniture,Chairs,North America,Small Business,9,324.15,0.2,2333.88,11.22,-129.48,9,Yes
ORD-6024,Electronics,Headphones,Latin America,Consumer,8,414.23,0.15,2816.76,9.56,-96.03,3,No
ORD-6025,Fashion,Bags,North America,Corporate,5,102.91,0.2,411.64,34.62,46.63,2,No
