CustomerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,InternetService,OnlineSecurity,TechSupport,ContractType,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,Churn
CUST-1662,Male,0,Yes,No,10,Yes,DSL,Yes,No,One Year,No,Credit Card,62.73,614.51,0,No
CUST-1663,Female,0,Yes,No,43,Yes,DSL,No,Yes,Two Year,No,Electronic Check,66.96,2860.81,1,No
CUST-1664,Male,0,No,No,5,No,DSL,Yes,No,One Year,No,Mailed Check,61.35,321.47,5,Yes
CUST-1665,Female,0,Yes,Yes,9,Yes,Fiber Optic,No,No,One Year,Yes,Bank Transfer,89.6,788.55,3,Yes
CUST-1666,Female,0,No,No,54,Yes,No,No,No,Two Year,Yes,Credit Card,28.87,1566.7,3,No
CUST-1667,Male,1,Yes,No,41,Yes,DSL,Yes,No,One Year,Yes,Credit Card,66.57,2738.26,3,No
CUST-1668,Male,0,Yes,Yes,28,Yes,Fiber Optic,No,Yes,Two Year,No,Mailed Check,93.7,2641.7,5,No
CUST-1669,Male,0,No,No,3,Yes,DSL,Yes,No,Two Year,No,Credit Card,70.26,204.87,4,Yes
CUST-1670,Female,1,Yes,No,55,Yes,No,No,No,Two Year,Yes,Credit Card,29.54,1638.5,5,No
CUST-1671,Female,0,Yes,Yes,14,Yes,Fiber Optic,No,Yes,One Year,Yes,Credit Card,97.58,1378.35,5,Yes
CUST-1672,Female,0,No,No,71,Yes,Fiber Optic,No,Yes,One Year,No,Credit Card,107.7,7652.49,5,Yes
CUST-1673,Female,0,No,No,35,Yes,DSL,No,No,Two Year,Yes,Electronic Check,82.5,2884.08,0,Yes
CUST-1674,Female,0,No,No,43,Yes,No,No,No,One Year,Yes,Credit Card,24.82,1073.04,0,No
CUST-1675,Female,1,No,No,23,Yes,DSL,Yes,No,Month-to-Month,Yes,Mailed Check,72.61,1675.29,3,No
CUST-1676,Female,0,Yes,No,27,Yes,Fiber Optic,No,Yes,Two Year,Yes,Electronic Check,100.45,2713.9,0,No
CUST-1677,Male,0,Yes,No,46,Yes,No,No,No,Month-to-Month,No,Mailed Check,33.39,1525.75,3,Yes
CUST-1678,Male,0,Yes,Yes,14,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,27.06,394.62,0,Yes
CUST-1679,Female,0,Yes,No,13,Yes,Fiber Optic,No,Yes,One Year,Yes,Mailed Check,102.18,1323.35,2,No
CUST-1680,Female,0,Yes,No,2,No,No,No,No,Two Year,Yes,Electronic Check,44.4,108.55,3,No
CUST-1681,Male,1,No,No,16,Yes,Fiber Optic,Yes,Yes,Month-to-Month,No,Electronic Check,107.46,1700.54,1,Yes
CUST-1682,Male,0,No,No,26,No,DSL,No,No,Two Year,No,Credit Card,72.82,1889.32,1,No
CUST-1683,Male,0,No,No,51,Yes,No,No,No,One Year,Yes,Mailed Check,43.84,2235.35,3,Yes
CUST-1684,Female,0,Yes,No,55,Yes,DSL,No,Yes,One Year,Yes,Electronic Check,83.95,4607.37,3,Yes
CUST-1685,Female,0,Yes,Yes,42,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Bank Transfer,94.3,3971.78,0,Yes
CUST-1686,Male,0,Yes,No,42,Yes,No,No,No,Month-to-Month,No,Bank Transfer,35.05,1473.19,0,No
CUST-1687,Male,0,No,No,56,Yes,DSL,Yes,Yes,Month-to-Month,No,Credit Card,61.17,3416.5,0,Yes
CUST-1688,Male,0,No,No,31,Yes,DSL,Yes,Yes,One Year,No,Mailed Check,81.04,2508.35,4,No
CUST-1689,Male,0,Yes,Yes,61,Yes,DSL,No,No,One Year,No,Credit Card,61.99,3792.37,3,No
CUST-1690,Female,0,No,No,64,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Electronic Check,105.64,6746.51,2,No
CUST-1691,Female,0,Yes,Yes,48,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,42.08,2001.56,0,No
CUST-1692,Male,0,No,No,35,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Mailed Check,103.83,3649.56,3,Yes
CUST-1693,Male,0,Yes,No,63,No,DSL,No,Yes,Month-to-Month,No,Bank Transfer,77.78,4894.26,1,No
CUST-1694,Male,0,Yes,No,8,Yes,No,No,No,Month-to-Month,No,Credit Card,24.7,181.78,1,No
CUST-1695,Female,0,No,No,59,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,42.92,2527.7,3,No
CUST-1696,Male,0,Yes,Yes,36,Yes,No,No,No,One Year,Yes,Mailed Check,31.52,1119.01,0,Yes
CUST-1697,Female,0,Yes,No,68,Yes,DSL,Yes,Yes,One Year,No,Mailed Check,63.77,4336.45,4,Yes
CUST-1698,Female,0,Yes,Yes,49,Yes,DSL,Yes,No,Month-to-Month,No,Mailed Check,74.85,3668.83,3,Yes
CUST-1699,Male,0,Yes,Yes,29,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Bank Transfer,90.66,2633.95,5,Yes
CUST-1700,Female,1,No,No,64,Yes,Fiber Optic,No,No,Two Year,No,Electronic Check,87.36,5591.17,5,No
CUST-1701,Female,0,Yes,Yes,41,Yes,Fiber Optic,Yes,No,One Year,Yes,Electronic Check,101.65,4164.77,0,Yes
CUST-1702,Female,0,Yes,Yes,46,No,No,No,No,Month-to-Month,No,Mailed Check,31.81,1445.07,0,No
CUST-1703,Female,0,Yes,Yes,13,Yes,No,No,No,One Year,No,Credit Card,38.37,518.4,2,No
CUST-1704,Female,0,Yes,No,39,Yes,No,No,No,Two Year,No,Electronic Check,26.75,1044.02,5,Yes
CUST-1705,Female,0,Yes,No,64,Yes,No,No,No,Two Year,No,Bank Transfer,25.16,1593.81,3,No
CUST-1706,Female,0,No,No,68,Yes,No,No,No,One Year,No,Credit Card,34.73,2379.45,2,No
CUST-1707,Male,0,No,No,16,Yes,DSL,No,No,Month-to-Month,Yes,Credit Card,83.18,1316.77,5,Yes
CUST-1708,Female,0,Yes,No,63,Yes,DSL,Yes,No,Month-to-Month,Yes,Bank Transfer,80.64,5065.26,3,Yes
CUST-1709,Female,0,Yes,Yes,33,Yes,DSL,Yes,Yes,Two Year,No,Mailed Check,84.9,2789.57,4,No
CUST-1710,Female,0,No,No,46,Yes,No,No,No,Two Year,No,Credit Card,29.98,1395.25,2,No
CUST-1711,Female,0,No,No,42,Yes,Fiber Optic,Yes,No,Month-to-Month,No,Mailed Check,92.53,3869.68,4,No
CUST-1712,Female,0,No,No,56,Yes,No,No,No,One Year,No,Bank Transfer,31.71,1772.87,3,No
CUST-1713,Female,1,Yes,No,12,Yes,No,No,No,One Year,Yes,Bank Transfer,23.18,279.89,4,No
CUST-1714,Male,0,No,No,17,Yes,Fiber Optic,No,No,Month-to-Month,Yes,Electronic Check,91.75,1579.2,0,Yes
CUST-1715,Male,0,No,No,43,Yes,Fiber Optic,Yes,Yes,Two Year,Yes,Credit Card,88.41,3817.43,5,No
CUST-1716,Female,0,Yes,No,26,Yes,Fiber Optic,Yes,Yes,Two Year,Yes,Mailed Check,90.11,2341.81,4,Yes
CUST-1717,Male,0,No,No,52,Yes,Fiber Optic,Yes,No,Two Year,No,Electronic Check,95.81,4987.57,1,Yes
CUST-1718,Male,0,Yes,No,62,Yes,No,No,No,Month-to-Month,No,Bank Transfer,36.69,2270.43,5,Yes
CUST-1719,Female,0,No,No,19,Yes,DSL,Yes,No,Month-to-Month,No,Electronic Check,76.13,1462.2,4,Yes
CUST-1720,Female,0,No,No,59,Yes,Fiber Optic,No,Yes,One Year,No,Electronic Check,89.36,5258.3,5,No
CUST-1721,Female,0,Yes,No,39,No,Fiber Optic,No,No,One Year,Yes,Bank Transfer,88.24,3434.32,4,Yes
CUST-1722,Female,1,Yes,Yes,30,Yes,Fiber Optic,No,No,One Year,Yes,Mailed Check,87.64,2644.43,5,No
CUST-1723,Female,0,Yes,No,15,Yes,No,No,No,Month-to-Month,No,Bank Transfer,35.16,541.03,1,Yes
CUST-1724,Female,0,Yes,Yes,33,Yes,No,No,No,One Year,Yes,Mailed Check,38.55,1269.51,4,No
CUST-1725,Male,1,Yes,Yes,27,Yes,Fiber Optic,Yes,No,One Year,Yes,Bank Transfer,89.63,2429.21,5,No
CUST-1726,Female,0,Yes,No,65,Yes,No,No,No,Two Year,Yes,Electronic Check,30.97,2018.07,0,No
CUST-1727,Male,0,No,No,13,Yes,Fiber Optic,Yes,No,Month-to-Month,Yes,Bank Transfer,108.06,1394.84,5,Yes
CUST-1728,Male,0,Yes,Yes,67,No,No,No,No,One Year,No,Electronic Check,33.65,2270.22,4,Yes
CUST-1729,Female,0,Yes,No,54,Yes,DSL,Yes,Yes,Month-to-Month,No,Electronic Check,65.89,3540.98,4,No
CUST-1730,Male,0,Yes,No,11,Yes,DSL,Yes,No,Two Year,Yes,Electronic Check,60.89,670.09,5,Yes
CUST-1731,Female,0,Yes,Yes,8,Yes,Fiber Optic,No,Yes,Two Year,No,Electronic Check,94.68,752.53,1,No
CUST-1732,Female,0,Yes,No,16,Yes,DSL,No,Yes,One Year,No,Electronic Check,65.95,1038.88,0,No
CUST-1733,Male,0,Yes,Yes,8,Yes,Fiber Optic,No,Yes,One Year,Yes,Bank Transfer,93.74,756.13,1,No
CUST-1734,Male,0,No,No,16,Yes,Fiber Optic,No,Yes,One Year,No,Mailed Check,96.09,1529.55,2,No
CUST-1735,Female,0,Yes,No,41,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,42.51,1751.13,4,Yes
CUST-1736,Male,0,Yes,Yes,40,Yes,Fiber Optic,Yes,No,Two Year,Yes,Electronic Check,109.45,4385.93,5,No
CUST-1737,Male,1,Yes,No,36,Yes,DSL,Yes,Yes,One Year,No,Credit Card,60.47,2172.22,3,Yes
CUST-1738,Male,0,No,No,69,Yes,DSL,Yes,No,Month-to-Month,No,Bank Transfer,80.26,5541.58,0,Yes
CUST-1739,Female,0,Yes,Yes,71,Yes,No,No,No,Two Year,No,Credit Card,30.6,2181.37,4,Yes
CUST-1740,Female,0,Yes,Yes,2,Yes,No,No,No,One Year,Yes,Mailed Check,39.28,70.39,4,Yes
CUST-1741,Female,0,No,No,2,Yes,No,No,No,Two Year,No,Bank Transfer,41.19,80.13,0,No
CUST-1742,Female,1,No,No,62,Yes,No,No,No,Month-to-Month,No,Electronic Check,34.49,2121.56,4,Yes
CUST-1743,Male,0,No,No,36,Yes,DSL,Yes,Yes,Two Year,Yes,Mailed Check,81.78,2950.32,1,Yes
CUST-1744,Male,0,No,No,41,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,44.38,1800.22,2,Yes
CUST-1745,Male,0,No,No,14,Yes,DSL,Yes,Yes,Month-to-Month,Yes,Bank Transfer,74.26,1052.81,5,Yes
CUST-1746,Female,0,Yes,Yes,42,Yes,DSL,No,No,Two Year,No,Credit Card,83.56,3501.28,0,Yes
CUST-1747,Male,0,Yes,Yes,14,Yes,DSL,No,Yes,One Year,Yes,Mailed Check,69.53,993.33,0,No
CUST-1748,Male,0,No,No,69,Yes,No,No,No,Month-to-Month,No,Credit Card,27.92,1914.28,4,Yes
CUST-1749,Male,0,No,No,30,Yes,No,No,No,Month-to-Month,Yes,Credit Card,38.32,1164.81,2,Yes
CUST-1750,Male,0,No,No,30,Yes,DSL,Yes,Yes,Two Year,Yes,Credit Card,76.85,2312.14,4,Yes
CUST-1751,Female,0,Yes,Yes,53,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Electronic Check,89.17,4722.76,4,Yes
CUST-1752,Female,0,Yes,Yes,56,Yes,Fiber Optic,Yes,Yes,Two Year,No,Credit Card,93.86,5252.25,4,Yes
CUST-1753,Female,1,No,No,14,No,Fiber Optic,Yes,No,One Year,No,Credit Card,103.52,1446.71,3,No
CUST-1754,Male,0,Yes,Yes,1,Yes,DSL,No,No,One Year,No,Mailed Check,72.72,76.24,0,Yes
CUST-1755,Female,0,No,No,37,Yes,DSL,Yes,Yes,Month-to-Month,Yes,Credit Card,72.98,2703.27,4,Yes
CUST-1756,Female,0,Yes,No,36,Yes,Fiber Optic,Yes,No,One Year,Yes,Mailed Check,101.66,3645.4,1,No
CUST-1757,Male,1,Yes,Yes,1,Yes,Fiber Optic,No,Yes,One Year,No,Credit Card,98.02,111.26,2,No
CUST-1758,Male,0,No,No,64,Yes,Fiber Optic,No,Yes,One Year,Yes,Mailed Check,103.18,6596.6,4,Yes
CUST-1759,Female,0,Yes,No,5,Yes,No,No,No,Two Year,No,Mailed Check,41.04,211.65,5,Yes
CUST-1760,Male,0,No,No,29,Yes,DSL,No,Yes,One Year,Yes,Credit Card,67.06,1932.68,0,No
CUST-1761,Male,1,Yes,No,72,Yes,No,No,No,Month-to-Month,Yes,Credit Card,37.2,2682.94,5,Yes
CUST-1762,Female,0,Yes,No,30,Yes,No,No,No,One Year,No,Credit Card,34.95,1050.24,2,Yes
CUST-1763,Male,0,No,No,54,No,DSL,Yes,No,Month-to-Month,Yes,Credit Card,83.91,4537.56,2,No
CUST-1764,Male,0,No,No,63,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,26.7,1670.7,3,Yes
CUST-1765,Female,0,No,No,53,Yes,DSL,No,No,One Year,Yes,Bank Transfer,72.14,3812.18,5,No
CUST-1766,Female,0,Yes,Yes,69,Yes,No,No,No,Month-to-Month,No,Mailed Check,35.12,2404.08,5,Yes
CUST-1767,Female,1,No,No,46,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,29.05,1324.24,1,No
CUST-1768,Female,0,Yes,No,21,No,DSL,No,Yes,Two Year,Yes,Electronic Check,60.9,1259.7,4,Yes
CUST-1769,Female,0,Yes,Yes,37,Yes,Fiber Optic,Yes,Yes,One Year,Yes,Credit Card,101.38,3736.31,5,No
CUST-1770,Male,1,No,No,3,Yes,No,No,No,Two Year,Yes,Electronic Check,38.4,126.9,1,No
CUST-1771,Female,0,No,No,66,Yes,DSL,No,No,Month-to-Month,Yes,Bank Transfer,84.23,5562.23,3,Yes
CUST-1772,Male,0,No,No,72,Yes,DSL,Yes,No,Month-to-Month,No,Credit Card,83.79,6043.39,5,Yes
CUST-1773,Male,0,Yes,No,30,Yes,DSL,Yes,No,One Year,Yes,Electronic Check,62.38,1858.17,3,No
CUST-1774,Male,1,No,No,67,Yes,No,No,No,Month-to-Month,Yes,Credit Card,26.3,1754.56,2,No
CUST-1775,Male,0,No,No,1,Yes,Fiber Optic,No,No,One Year,Yes,Bank Transfer,96.53,95.85,4,No
CUST-1776,Male,0,No,No,10,Yes,Fiber Optic,Yes,Yes,Month-to-Month,Yes,Credit Card,106.74,1051.95,3,Yes
CUST-1777,Female,1,No,No,52,Yes,Fiber Optic,No,No,Two Year,No,Bank Transfer,100.38,5214.63,5,Yes
CUST-1778,Female,0,Yes,No,67,Yes,DSL,No,Yes,One Year,Yes,Mailed Check,73.11,4911.55,0,No
CUST-1779,Male,1,Yes,Yes,40,Yes,Fiber Optic,Yes,No,One Year,Yes,Electronic Check,100.62,4028.58,0,No
CUST-1780,Male,0,Yes,Yes,36,Yes,DSL,No,No,Two Year,No,Bank Transfer,74.03,2670.74,1,Yes
CUST-1781,Male,1,Yes,No,23,Yes,Fiber Optic,Yes,No,One Year,No,Credit Card,90.23,2055.4,1,No
CUST-1782,Male,0,Yes,Yes,22,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Credit Card,95.64,2102.95,2,Yes
CUST-1783,Male,0,No,No,49,Yes,No,No,No,One Year,No,Bank Transfer,40.97,2000.21,0,No
CUST-1784,Male,0,No,No,19,Yes,No,No,No,One Year,No,Bank Transfer,37.13,707.79,3,No
CUST-1785,Male,1,No,No,60,Yes,DSL,No,Yes,Two Year,Yes,Credit Card,69.36,4178.93,0,No
CUST-1786,Female,0,Yes,No,43,Yes,DSL,No,Yes,Two Year,No,Electronic Check,76.18,3281.41,3,Yes
CUST-1787,Female,0,Yes,Yes,61,No,No,No,No,One Year,No,Mailed Check,31.84,1957.24,4,No
CUST-1788,Male,0,Yes,Yes,17,Yes,Fiber Optic,Yes,No,Two Year,Yes,Bank Transfer,87.44,1488.24,1,No
CUST-1789,Male,0,No,No,22,No,No,No,No,Two Year,No,Electronic Check,43.51,953.35,5,No
CUST-1790,Male,0,Yes,No,11,Yes,Fiber Optic,No,Yes,Two Year,No,Mailed Check,100.88,1123.36,0,Yes
CUST-1791,Female,1,No,No,12,Yes,DSL,Yes,Yes,Month-to-Month,Yes,Electronic Check,64.64,779.33,0,No
CUST-1792,Male,0,No,No,59,Yes,No,No,No,Month-to-Month,No,Mailed Check,38.69,2292.23,2,Yes
CUST-1793,Female,0,Yes,No,53,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Bank Transfer,102.44,5419.9,3,Yes
CUST-1794,Female,0,No,No,22,Yes,No,No,No,One Year,Yes,Mailed Check,44.84,983.83,5,No
CUST-1795,Female,0,No,No,12,Yes,Fiber Optic,No,Yes,One Year,No,Electronic Check,108.05,1297.28,5,Yes
CUST-1796,Male,0,No,No,48,Yes,No,No,No,Two Year,Yes,Bank Transfer,37.53,1806.62,0,Yes
CUST-1797,Female,0,Yes,Yes,46,Yes,DSL,Yes,Yes,One Year,No,Credit Card,78.27,3599.36,1,No
CUST-1798,Female,0,No,No,52,Yes,Fiber Optic,Yes,No,One Year,No,Credit Card,99.83,5177.72,1,No
CUST-1799,Male,0,Yes,Yes,43,Yes,Fiber Optic,Yes,No,Month-to-Month,No,Credit Card,94.9,4079.12,5,Yes
CUST-1800,Male,0,Yes,Yes,31,Yes,DSL,Yes,Yes,Month-to-Month,No,Electronic Check,71.93,2223.62,3,Yes
CUST-1801,Female,0,No,No,49,Yes,No,No,No,Month-to-Month,Yes,Credit Card,23.21,1147.81,1,Yes
CUST-1802,Female,0,No,No,51,Yes,DSL,No,Yes,Month-to-Month,Yes,Mailed Check,69.23,3524.32,0,No
CUST-1803,Female,0,Yes,Yes,64,Yes,Fiber Optic,No,No,Month-to-Month,No,Credit Card,101.35,6483.43,2,Yes
CUST-1804,Female,1,No,No,23,Yes,No,No,No,Two Year,Yes,Credit Card,40.16,917.53,5,Yes
CUST-1805,Female,0,Yes,Yes,41,Yes,No,No,No,One Year,No,Electronic Check,32.15,1336.55,3,Yes
CUST-1806,Male,0,No,No,15,Yes,DSL,No,No,Two Year,No,Bank Transfer,62.79,929.0,3,No
CUST-1807,Female,0,Yes,Yes,1,Yes,No,No,No,Two Year,No,Mailed Check,32.87,37.45,3,Yes
CUST-1808,Female,0,Yes,No,59,Yes,No,No,No,Two Year,No,Bank Transfer,30.64,1814.76,0,No
CUST-1809,Male,0,No,No,3,Yes,DSL,Yes,Yes,One Year,Yes,Credit Card,66.22,182.02,0,Yes
CUST-1810,Male,0,No,No,36,Yes,DSL,Yes,No,Month-to-Month,Yes,Bank Transfer,69.32,2481.39,5,Yes
CUST-1811,Male,0,Yes,No,39,Yes,Fiber Optic,Yes,No,Two Year,Yes,Credit Card,109.13,4267.82,4,Yes
CUST-1812,Female,0,Yes,Yes,48,Yes,Fiber Optic,No,No,Two Year,Yes,Bank Transfer,97.54,4663.75,3,No
CUST-1813,Female,0,No,No,27,Yes,DSL,Yes,No,One Year,No,Bank Transfer,62.43,1674.6,5,Yes
CUST-1814,Male,0,No,No,54,Yes,DSL,No,No,Two Year,Yes,Bank Transfer,68.51,3693.39,3,Yes
CUST-1815,Female,0,Yes,No,33,Yes,No,No,No,Two Year,Yes,Credit Card,34.03,1116.8,1,No
CUST-1816,Female,0,No,No,58,Yes,Fiber Optic,Yes,Yes,Two Year,No,Credit Card,95.38,5542.64,2,No
CUST-1817,Female,0,No,No,69,Yes,No,No,No,Month-to-Month,Yes,Credit Card,25.46,1776.43,4,Yes
CUST-1818,Male,0,No,No,71,Yes,Fiber Optic,No,No,One Year,No,Electronic Check,101.61,7221.78,5,No
CUST-1819,Female,0,No,No,29,Yes,DSL,No,No,One Year,Yes,Mailed Check,70.0,2010.13,2,No
CUST-1820,Male,0,Yes,No,54,No,DSL,Yes,Yes,Two Year,Yes,Mailed Check,75.24,4063.09,0,No
CUST-1821,Female,0,No,No,32,Yes,No,No,No,One Year,Yes,Bank Transfer,20.57,662.29,5,Yes
CUST-1822,Male,0,Yes,No,48,Yes,Fiber Optic,Yes,No,Two Year,Yes,Bank Transfer,88.32,4221.95,0,Yes
CUST-1823,Female,0,No,No,31,Yes,DSL,Yes,No,Month-to-Month,Yes,Credit Card,78.05,2402.34,5,Yes
CUST-1824,Female,0,No,No,50,Yes,DSL,No,Yes,Two Year,Yes,Credit Card,72.02,3610.04,2,No
CUST-1825,Male,0,No,No,55,Yes,Fiber Optic,Yes,No,Two Year,Yes,Mailed Check,94.16,5185.06,1,No
CUST-1826,Female,0,Yes,No,10,Yes,No,No,No,One Year,Yes,Bank Transfer,28.56,293.17,2,No
CUST-1827,Female,0,Yes,Yes,19,Yes,Fiber Optic,Yes,No,Two Year,No,Bank Transfer,92.67,1769.36,4,No
CUST-1828,Female,0,No,No,20,Yes,No,No,No,Month-to-Month,Yes,Bank Transfer,41.48,819.89,1,Yes
CUST-1829,Male,0,Yes,Yes,34,Yes,No,No,No,Two Year,No,Credit Card,35.46,1192.46,2,No
CUST-1830,Female,0,No,No,63,Yes,No,No,No,One Year,Yes,Credit Card,42.43,2653.66,0,No
CUST-1831,Female,0,Yes,No,16,Yes,DSL,No,No,Two Year,Yes,Mailed Check,78.53,1251.02,0,No
CUST-1832,Male,0,Yes,No,71,No,No,No,No,Two Year,Yes,Electronic Check,31.17,2213.99,1,No
CUST-1833,Male,0,Yes,Yes,59,Yes,No,No,No,One Year,No,Electronic Check,38.58,2285.55,0,No
CUST-1834,Male,0,Yes,Yes,30,Yes,No,No,No,One Year,No,Electronic Check,33.42,1013.86,2,No
CUST-1835,Male,0,Yes,No,11,Yes,Fiber Optic,Yes,No,One Year,Yes,Credit Card,106.53,1156.29,3,No
CUST-1836,Male,0,No,No,1,Yes,DSL,No,No,Two Year,Yes,Bank Transfer,72.68,73.25,5,Yes
CUST-1837,Male,0,No,No,57,Yes,Fiber Optic,No,Yes,One Year,No,Credit Card,89.08,5060.18,3,No
CUST-1838,Male,0,No,No,44,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,39.07,1707.61,4,Yes
CUST-1839,Female,1,No,No,27,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Mailed Check,106.31,2874.77,1,Yes
CUST-1840,Female,0,No,No,35,Yes,DSL,No,No,One Year,Yes,Bank Transfer,68.34,2386.06,5,Yes
CUST-1841,Female,0,No,No,54,Yes,DSL,Yes,No,One Year,Yes,Credit Card,79.18,4256.5,5,Yes
CUST-1842,Female,0,No,No,4,Yes,DSL,No,Yes,Month-to-Month,No,Bank Transfer,62.67,240.41,2,No
CUST-1843,Female,0,Yes,No,63,Yes,No,No,No,Two Year,No,Electronic Check,22.54,1425.61,2,No
CUST-1844,Female,0,Yes,No,18,Yes,Fiber Optic,No,No,Month-to-Month,Yes,Bank Transfer,99.35,1790.77,3,Yes
CUST-1845,Female,0,No,No,3,Yes,Fiber Optic,No,No,One Year,Yes,Mailed Check,93.03,268.2,2,Yes
CUST-1846,Female,0,Yes,Yes,16,Yes,DSL,No,No,Month-to-Month,Yes,Bank Transfer,60.41,964.05,0,No
CUST-1847,Female,0,No,No,37,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,44.36,1652.54,4,Yes
CUST-1848,Male,0,No,No,25,Yes,No,No,No,One Year,No,Credit Card,31.28,797.22,5,Yes
CUST-1849,Female,1,No,No,59,Yes,No,No,No,Two Year,No,Electronic Check,30.04,1764.11,4,No
CUST-1850,Male,1,No,No,55,Yes,Fiber Optic,No,No,Two Year,Yes,Bank Transfer,107.33,5911.75,4,Yes
CUST-1851,Male,0,Yes,Yes,4,Yes,Fiber Optic,Yes,No,Month-to-Month,No,Bank Transfer,108.21,439.17,1,Yes
CUST-1852,Female,0,Yes,Yes,46,Yes,DSL,Yes,No,Month-to-Month,No,Mailed Check,69.51,3195.33,3,Yes
CUST-1853,Female,0,Yes,Yes,23,Yes,No,No,No,Two Year,Yes,Mailed Check,38.92,879.97,3,No
CUST-1854,Female,0,No,No,54,Yes,Fiber Optic,No,No,One Year,Yes,Credit Card,85.4,4606.8,3,Yes
CUST-1855,Male,0,No,No,9,Yes,No,No,No,One Year,Yes,Electronic Check,36.26,338.75,3,Yes
CUST-1856,Female,0,No,No,6,Yes,Fiber Optic,Yes,Yes,Month-to-Month,Yes,Mailed Check,102.38,624.77,0,Yes
CUST-1857,Male,0,No,No,48,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Mailed Check,94.13,4535.24,1,Yes
CUST-1858,Male,0,No,No,34,Yes,Fiber Optic,Yes,No,Month-to-Month,No,Electronic Check,103.37,3500.35,3,Yes
CUST-1859,Female,0,Yes,Yes,13,Yes,Fiber Optic,Yes,No,Month-to-Month,Yes,Credit Card,96.61,1252.53,4,Yes
CUST-1860,Male,0,No,No,33,Yes,No,No,No,Two Year,No,Electronic Check,31.94,1063.97,4,Yes
CUST-1861,Male,0,Yes,Yes,11,Yes,No,No,No,One Year,No,Electronic Check,26.24,278.67,5,No
CUST-1862,Female,0,No,No,67,Yes,DSL,Yes,No,One Year,No,Mailed Check,74.48,5007.54,0,No
CUST-1863,Female,0,Yes,Yes,2,Yes,Fiber Optic,Yes,Yes,One Year,No,Electronic Check,99.3,197.95,2,Yes
CUST-1864,Female,0,Yes,No,34,Yes,Fiber Optic,No,No,One Year,Yes,Bank Transfer,93.52,3194.56,4,Yes
CUST-1865,Male,0,No,No,67,Yes,DSL,No,Yes,Two Year,Yes,Electronic Check,65.68,4398.86,0,Yes
CUST-1866,Female,1,No,No,40,Yes,No,No,No,Month-to-Month,Yes,Credit Card,40.5,1635.42,4,Yes
CUST-1867,Male,0,Yes,No,68,Yes,Fiber Optic,Yes,No,Two Year,Yes,Mailed Check,94.36,6400.49,1,No
CUST-1868,Male,0,Yes,No,26,Yes,DSL,No,No,Two Year,No,Credit Card,71.7,1849.64,2,Yes
CUST-1869,Female,0,No,No,27,No,No,No,No,Two Year,Yes,Electronic Check,38.88,1035.37,3,No
CUST-1870,Male,0,Yes,No,51,Yes,Fiber Optic,No,Yes,Month-to-Month,No,Mailed Check,107.32,5458.26,5,Yes
CUST-1871,Male,0,Yes,No,42,Yes,Fiber Optic,No,Yes,Two Year,No,Mailed Check,101.51,4255.37,0,No
CUST-1872,Female,1,No,No,35,No,Fiber Optic,No,No,Month-to-Month,No,Credit Card,99.62,3501.75,5,No
CUST-1873,Female,0,Yes,Yes,12,No,No,No,No,Two Year,No,Mailed Check,41.73,507.36,5,No
CUST-1874,Female,1,Yes,No,36,No,No,No,No,Two Year,No,Credit Card,36.67,1310.17,2,Yes
CUST-1875,Male,0,No,No,32,Yes,Fiber Optic,No,No,Month-to-Month,No,Credit Card,100.17,3220.26,5,Yes
CUST-1876,Male,0,Yes,Yes,16,No,Fiber Optic,No,No,One Year,Yes,Bank Transfer,101.18,1616.49,3,Yes
CUST-1877,Male,0,No,No,4,Yes,Fiber Optic,Yes,No,Month-to-Month,No,Credit Card,105.05,429.36,2,Yes
CUST-1878,Female,0,Yes,No,58,Yes,DSL,No,No,Month-to-Month,Yes,Bank Transfer,78.52,4564.29,1,No
CUST-1879,Male,0,Yes,No,40,Yes,No,No,No,Month-to-Month,No,Bank Transfer,35.54,1427.18,3,Yes
CUST-1880,Female,0,No,No,47,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Bank Transfer,107.72,5070.85,4,Yes
CUST-1881,Male,0,Yes,Yes,12,Yes,No,No,No,Two Year,No,Bank Transfer,23.64,277.29,2,No
CUST-1882,Female,1,No,No,11,Yes,Fiber Optic,No,Yes,Month-to-Month,Yes,Bank Transfer,85.66,931.24,5,No
